date	ouv	haut	bas	clot	vol	devise	
29/10/2024 00:00	2.689	2.689	2.689	2.689	0		
30/10/2024 00:00	2.812	2.812	2.812	2.812	0		
31/10/2024 00:00	2.845	2.845	2.845	2.845	0		
01/11/2024 00:00	2.839	2.839	2.839	2.839	0		
04/11/2024 00:00	2.837	2.837	2.837	2.837	0		
05/11/2024 00:00	2.88	2.88	2.88	2.88	0		
06/11/2024 00:00	2.808	2.808	2.808	2.808	0		
07/11/2024 00:00	2.848	2.848	2.848	2.848	0		
08/11/2024 00:00	2.795	2.795	2.795	2.795	0		
11/11/2024 00:00	2.716	2.716	2.716	2.716	0		
12/11/2024 00:00	2.74	2.74	2.74	2.74	0		
13/11/2024 00:00	2.755	2.755	2.755	2.755	0		
14/11/2024 00:00	2.67	2.67	2.67	2.67	0		
15/11/2024 00:00	2.67	2.67	2.67	2.67	0		
18/11/2024 00:00	2.724	2.724	2.724	2.724	0		
19/11/2024 00:00	2.699	2.699	2.699	2.699	0		
20/11/2024 00:00	2.704	2.704	2.704	2.704	0		
21/11/2024 00:00	2.629	2.629	2.629	2.629	0		
22/11/2024 00:00	2.619	2.619	2.619	2.619	0		
25/11/2024 00:00	2.567	2.567	2.567	2.567	0		
26/11/2024 00:00	2.601	2.601	2.601	2.601	0		
27/11/2024 00:00	2.569	2.569	2.569	2.569	0		
28/11/2024 00:00	2.503	2.503	2.503	2.503	0		
29/11/2024 00:00	2.436	2.436	2.436	2.436	0		
02/12/2024 00:00	2.397	2.397	2.397	2.397	0		
03/12/2024 00:00	2.411	2.411	2.411	2.411	0		
04/12/2024 00:00	2.392	2.392	2.392	2.392	0		
05/12/2024 00:00	2.419	2.419	2.419	2.419	0		
06/12/2024 00:00	2.425	2.425	2.425	2.425	0		
09/12/2024 00:00	2.385	2.385	2.385	2.385	0		
10/12/2024 00:00	2.375	2.375	2.375	2.375	0		
11/12/2024 00:00	2.364	2.364	2.364	2.364	0		
12/12/2024 00:00	2.445	2.445	2.445	2.445	0		
13/12/2024 00:00	2.526	2.526	2.526	2.526	0		
16/12/2024 00:00	2.511	2.511	2.511	2.511	0		
17/12/2024 00:00	2.52	2.52	2.52	2.52	0		
18/12/2024 00:00	2.519	2.519	2.519	2.519	0		
19/12/2024 00:00	2.56	2.56	2.56	2.56	0		
20/12/2024 00:00	2.54	2.54	2.54	2.54	0		
23/12/2024 00:00	2.599	2.599	2.599	2.599	0		
27/12/2024 00:00	2.596	2.596	2.596	2.596	0		
30/12/2024 00:00	2.61	2.61	2.61	2.61	0		
02/01/2025 00:00	2.586	2.586	2.586	2.586	0		
03/01/2025 00:00	2.672	2.672	2.672	2.672	0		
06/01/2025 00:00	2.68	2.68	2.68	2.68	0		
07/01/2025 00:00	2.696	2.696	2.696	2.696	0		
08/01/2025 00:00	2.838	2.838	2.838	2.838	0		
09/01/2025 00:00	2.753	2.753	2.753	2.753	0		
